id,month,region_type,region_name,country,source,ns,s
7976,2020-12-01,GENE,ORF10,Spain,GISAID,1649,37
7977,2020-12-01,GENE,ORF10,Sweden,GISAID,175,5
7978,2020-12-01,GENE,ORF10,Switzerland,GISAID,1660,68
7979,2020-12-01,GENE,ORF10,Turkey,GISAID,4,2
7980,2020-12-01,GENE,ORF10,United Kingdom,GISAID,17991,247
7981,2020-12-01,GENE,ORF10,United States,GISAID,1083,377
7982,2020-12-01,GENE,ORF10,Zimbabwe,GISAID,1,1
7983,2020-12-01,GENE,ORF1ab,Albania,GISAID,44,29
7984,2020-12-01,GENE,ORF1ab,Angola,GISAID,533,285
7985,2020-12-01,GENE,ORF1ab,Argentina,GISAID,554,478
7986,2020-12-01,GENE,ORF1ab,Australia,GISAID,1571,1500
7987,2020-12-01,GENE,ORF1ab,Austria,GISAID,1170,1187
7988,2020-12-01,GENE,ORF1ab,Bangladesh,GISAID,457,356
7989,2020-12-01,GENE,ORF1ab,Barbados,GISAID,33,24
7990,2020-12-01,GENE,ORF1ab,Belarus,GISAID,3,4
7991,2020-12-01,GENE,ORF1ab,Belgium,GISAID,3207,2916
7992,2020-12-01,GENE,ORF1ab,Belize,GISAID,78,80
7993,2020-12-01,GENE,ORF1ab,Bermuda,GISAID,24,30
7994,2020-12-01,GENE,ORF1ab,Bosnia and Herzegovina,GISAID,28,28
7995,2020-12-01,GENE,ORF1ab,Botswana,GISAID,94,95
7996,2020-12-01,GENE,ORF1ab,Brazil,GISAID,3628,4471
7997,2020-12-01,GENE,ORF1ab,Brunei Darussalam,GISAID,14,6
7998,2020-12-01,GENE,ORF1ab,Bulgaria,GISAID,341,486
7999,2020-12-01,GENE,ORF1ab,Burkina Faso,GISAID,406,399
8000,2020-12-01,GENE,ORF1ab,Cambodia,GISAID,93,58
8001,2020-12-01,GENE,ORF1ab,Cameroon,GISAID,307,235
8002,2020-12-01,GENE,ORF1ab,Canada,GISAID,17445,17797
8003,2020-12-01,GENE,ORF1ab,Cayman Islands,GISAID,18,16
8004,2020-12-01,GENE,ORF1ab,Chile,GISAID,572,560
8005,2020-12-01,GENE,ORF1ab,China,GISAID,28,32
8006,2020-12-01,GENE,ORF1ab,Colombia,GISAID,394,464
8007,2020-12-01,GENE,ORF1ab,Congo,GISAID,131,123
8008,2020-12-01,GENE,ORF1ab,Costa Rica,GISAID,213,265
8009,2020-12-01,GENE,ORF1ab,Côte d'Ivoire,GISAID,29,39
8010,2020-12-01,GENE,ORF1ab,Croatia,GISAID,22,20
8011,2020-12-01,GENE,ORF1ab,Cyprus,GISAID,254,128
8012,2020-12-01,GENE,ORF1ab,Czechia,GISAID,219,190
8013,2020-12-01,GENE,ORF1ab,Denmark,GISAID,71908,94894
8014,2020-12-01,GENE,ORF1ab,Dominican Republic,GISAID,7,4
8015,2020-12-01,GENE,ORF1ab,Ecuador,GISAID,95,76
8016,2020-12-01,GENE,ORF1ab,Egypt,GISAID,344,223
8017,2020-12-01,GENE,ORF1ab,Equatorial Guinea,GISAID,31,29
8018,2020-12-01,GENE,ORF1ab,Estonia,GISAID,159,116
8019,2020-12-01,GENE,ORF1ab,Eswatini,GISAID,20,14
8020,2020-12-01,GENE,ORF1ab,Finland,GISAID,1281,1589
8021,2020-12-01,GENE,ORF1ab,France,GISAID,4180,4545
8022,2020-12-01,GENE,ORF1ab,French Guiana,GISAID,16,22
8023,2020-12-01,GENE,ORF1ab,French Polynesia,GISAID,53,52
8024,2020-12-01,GENE,ORF1ab,Gabon,GISAID,9,5
8025,2020-12-01,GENE,ORF1ab,Gambia,GISAID,2,3
8026,2020-12-01,GENE,ORF1ab,Georgia,GISAID,10,4
8027,2020-12-01,GENE,ORF1ab,Germany,GISAID,6469,8072
8028,2020-12-01,GENE,ORF1ab,Ghana,GISAID,163,191
8029,2020-12-01,GENE,ORF1ab,Greece,GISAID,1975,2104
8030,2020-12-01,GENE,ORF1ab,Guam,GISAID,37,48
8031,2020-12-01,GENE,ORF1ab,Guatemala,GISAID,37,56
8032,2020-12-01,GENE,ORF1ab,Guyana,GISAID,4,5
8033,2020-12-01,GENE,ORF1ab,Haiti,GISAID,61,45
8034,2020-12-01,GENE,ORF1ab,Hong Kong,GISAID,952,1744
8035,2020-12-01,GENE,ORF1ab,Hungary,GISAID,6,7
8036,2020-12-01,GENE,ORF1ab,Iceland,GISAID,1484,1554
8037,2020-12-01,GENE,ORF1ab,India,GISAID,8092,9184
8038,2020-12-01,GENE,ORF1ab,Indonesia,GISAID,817,994
8039,2020-12-01,GENE,ORF1ab,"Iran, Islamic Republic of",GISAID,83,81
8040,2020-12-01,GENE,ORF1ab,Iraq,GISAID,25,14
8041,2020-12-01,GENE,ORF1ab,Ireland,GISAID,1381,1535
8042,2020-12-01,GENE,ORF1ab,Israel,GISAID,5542,5679
8043,2020-12-01,GENE,ORF1ab,Italy,GISAID,5182,7412
8044,2020-12-01,GENE,ORF1ab,Jamaica,GISAID,15,9
8045,2020-12-01,GENE,ORF1ab,Japan,GISAID,12727,32324
8046,2020-12-01,GENE,ORF1ab,Jordan,GISAID,36,17
8047,2020-12-01,GENE,ORF1ab,Kazakhstan,GISAID,94,106
8048,2020-12-01,GENE,ORF1ab,Kenya,GISAID,298,244
8049,2020-12-01,GENE,ORF1ab,Kuwait,GISAID,25,50
8050,2020-12-01,GENE,ORF1ab,Latvia,GISAID,5,18
8051,2020-12-01,GENE,ORF1ab,Lebanon,GISAID,37,40
8052,2020-12-01,GENE,ORF1ab,Lesotho,GISAID,12,10
8053,2020-12-01,GENE,ORF1ab,Liechtenstein,GISAID,173,135
8054,2020-12-01,GENE,ORF1ab,Lithuania,GISAID,813,1971
8055,2020-12-01,GENE,ORF1ab,Luxembourg,GISAID,5940,7019
8056,2020-12-01,GENE,ORF1ab,Madagascar,GISAID,38,56
8057,2020-12-01,GENE,ORF1ab,Malawi,GISAID,58,40
8058,2020-12-01,GENE,ORF1ab,Malaysia,GISAID,404,331
8059,2020-12-01,GENE,ORF1ab,Mauritius,GISAID,12,20
8060,2020-12-01,GENE,ORF1ab,Mexico,GISAID,2595,2073
8061,2020-12-01,GENE,ORF1ab,Mongolia,GISAID,14,18
8062,2020-12-01,GENE,ORF1ab,Morocco,GISAID,74,87
8063,2020-12-01,GENE,ORF1ab,Mozambique,GISAID,311,267
8064,2020-12-01,GENE,ORF1ab,Netherlands,GISAID,9808,11614
8065,2020-12-01,GENE,ORF1ab,New Zealand,GISAID,243,246
8066,2020-12-01,GENE,ORF1ab,Nigeria,GISAID,424,356
8067,2020-12-01,GENE,ORF1ab,Northern Mariana Islands,GISAID,23,23
8068,2020-12-01,GENE,ORF1ab,North Macedonia,GISAID,188,216
8069,2020-12-01,GENE,ORF1ab,Norway,GISAID,2548,2420
8070,2020-12-01,GENE,ORF1ab,Not available,GISAID,2865,1260
8071,2020-12-01,GENE,ORF1ab,Oman,GISAID,15,13
8072,2020-12-01,GENE,ORF1ab,Pakistan,GISAID,147,155
8073,2020-12-01,GENE,ORF1ab,Panama,GISAID,546,331
8074,2020-12-01,GENE,ORF1ab,Papua New Guinea,GISAID,175,69
8075,2020-12-01,GENE,ORF1ab,Paraguay,GISAID,60,44
8076,2020-12-01,GENE,ORF1ab,Peru,GISAID,1092,846
8077,2020-12-01,GENE,ORF1ab,Philippines,GISAID,2005,2633
8078,2020-12-01,GENE,ORF1ab,Poland,GISAID,973,979
8079,2020-12-01,GENE,ORF1ab,Portugal,GISAID,1642,1577
8080,2020-12-01,GENE,ORF1ab,Qatar,GISAID,528,586
8081,2020-12-01,GENE,ORF1ab,Romania,GISAID,137,202
8082,2020-12-01,GENE,ORF1ab,Russian Federation,GISAID,1544,1513
8083,2020-12-01,GENE,ORF1ab,Rwanda,GISAID,284,316
8084,2020-12-01,GENE,ORF1ab,Saint Lucia,GISAID,33,18
8085,2020-12-01,GENE,ORF1ab,Senegal,GISAID,192,216
8086,2020-12-01,GENE,ORF1ab,Serbia,GISAID,112,116
8087,2020-12-01,GENE,ORF1ab,Sierra Leone,GISAID,37,12
8088,2020-12-01,GENE,ORF1ab,Singapore,GISAID,441,507
8089,2020-12-01,GENE,ORF1ab,Slovakia,GISAID,645,508
8090,2020-12-01,GENE,ORF1ab,Slovenia,GISAID,1517,1542
8091,2020-12-01,GENE,ORF1ab,South Africa,GISAID,6599,4827
8092,2020-12-01,GENE,ORF1ab,Spain,GISAID,8187,11428
8093,2020-12-01,GENE,ORF1ab,Sri Lanka,GISAID,59,35
8094,2020-12-01,GENE,ORF1ab,Suriname,GISAID,104,80
8095,2020-12-01,GENE,ORF1ab,Sweden,GISAID,3528,3717
8096,2020-12-01,GENE,ORF1ab,Switzerland,GISAID,24939,31880
8097,2020-12-01,GENE,ORF1ab,"Taiwan, Province of China",GISAID,93,92
8098,2020-12-01,GENE,ORF1ab,Thailand,GISAID,418,402
8099,2020-12-01,GENE,ORF1ab,Togo,GISAID,76,63
8100,2020-12-01,GENE,ORF1ab,Trinidad and Tobago,GISAID,27,57
8101,2020-12-01,GENE,ORF1ab,Tunisia,GISAID,23,28
8102,2020-12-01,GENE,ORF1ab,Turkey,GISAID,439,384
8103,2020-12-01,GENE,ORF1ab,Uganda,GISAID,633,399
8104,2020-12-01,GENE,ORF1ab,Ukraine,GISAID,6,7
8105,2020-12-01,GENE,ORF1ab,United Arab Emirates,GISAID,360,315
8106,2020-12-01,GENE,ORF1ab,United Kingdom,GISAID,201913,190382
8107,2020-12-01,GENE,ORF1ab,United States,GISAID,159705,160881
8108,2020-12-01,GENE,ORF1ab,Uruguay,GISAID,88,78
8109,2020-12-01,GENE,ORF1ab,Uzbekistan,GISAID,24,15
8110,2020-12-01,GENE,ORF1ab,Viet Nam,GISAID,1,4
8111,2020-12-01,GENE,ORF1ab,Zambia,GISAID,168,100
8112,2020-12-01,GENE,ORF1ab,Zimbabwe,GISAID,730,545
8113,2020-12-01,GENE,ORF3a,Albania,GISAID,1,1
8114,2020-12-01,GENE,ORF3a,Angola,GISAID,126,5
8115,2020-12-01,GENE,ORF3a,Argentina,GISAID,101,14
8116,2020-12-01,GENE,ORF3a,Australia,GISAID,376,16
8117,2020-12-01,GENE,ORF3a,Austria,GISAID,164,70
8118,2020-12-01,GENE,ORF3a,Bangladesh,GISAID,63,25
8119,2020-12-01,GENE,ORF3a,Barbados,GISAID,1,1
8120,2020-12-01,GENE,ORF3a,Belarus,GISAID,0,1
8121,2020-12-01,GENE,ORF3a,Belgium,GISAID,632,125
8122,2020-12-01,GENE,ORF3a,Belize,GISAID,25,1
8123,2020-12-01,GENE,ORF3a,Brazil,GISAID,467,114
8124,2020-12-01,GENE,ORF3a,Bulgaria,GISAID,151,19
8125,2020-12-01,GENE,ORF3a,Burkina Faso,GISAID,122,15
8126,2020-12-01,GENE,ORF3a,Cambodia,GISAID,11,5
8127,2020-12-01,GENE,ORF3a,Cameroon,GISAID,46,3
8128,2020-12-01,GENE,ORF3a,Canada,GISAID,4696,669
8129,2020-12-01,GENE,ORF3a,Chile,GISAID,77,20
8130,2020-12-01,GENE,ORF3a,Colombia,GISAID,108,24
8131,2020-12-01,GENE,ORF3a,Congo,GISAID,10,2
8132,2020-12-01,GENE,ORF3a,Costa Rica,GISAID,27,4
8133,2020-12-01,GENE,ORF3a,Croatia,GISAID,1,1
8134,2020-12-01,GENE,ORF3a,Cyprus,GISAID,2,2
8135,2020-12-01,GENE,ORF3a,Czechia,GISAID,23,9
8136,2020-12-01,GENE,ORF3a,Denmark,GISAID,12563,2420
8137,2020-12-01,GENE,ORF3a,Ecuador,GISAID,5,4
8138,2020-12-01,GENE,ORF3a,Egypt,GISAID,32,15
8139,2020-12-01,GENE,ORF3a,Equatorial Guinea,GISAID,8,2
8140,2020-12-01,GENE,ORF3a,Estonia,GISAID,18,1
8141,2020-12-01,GENE,ORF3a,Finland,GISAID,244,142
8142,2020-12-01,GENE,ORF3a,France,GISAID,656,491
8143,2020-12-01,GENE,ORF3a,French Guiana,GISAID,4,2
8144,2020-12-01,GENE,ORF3a,French Polynesia,GISAID,14,9
8145,2020-12-01,GENE,ORF3a,Gambia,GISAID,0,1
8146,2020-12-01,GENE,ORF3a,Germany,GISAID,1425,268
8147,2020-12-01,GENE,ORF3a,Ghana,GISAID,53,15
8148,2020-12-01,GENE,ORF3a,Greece,GISAID,382,32
8149,2020-12-01,GENE,ORF3a,Guam,GISAID,11,1
8150,2020-12-01,GENE,ORF3a,Guatemala,GISAID,9,1
8151,2020-12-01,GENE,ORF3a,Haiti,GISAID,29,6
8152,2020-12-01,GENE,ORF3a,Hong Kong,GISAID,438,10
8153,2020-12-01,GENE,ORF3a,Hungary,GISAID,1,1
8154,2020-12-01,GENE,ORF3a,Iceland,GISAID,117,15
8155,2020-12-01,GENE,ORF3a,India,GISAID,2408,193
8156,2020-12-01,GENE,ORF3a,Indonesia,GISAID,284,32
8157,2020-12-01,GENE,ORF3a,Ireland,GISAID,178,63
8158,2020-12-01,GENE,ORF3a,Israel,GISAID,1426,112
8159,2020-12-01,GENE,ORF3a,Italy,GISAID,472,222
8160,2020-12-01,GENE,ORF3a,Japan,GISAID,1416,223
8161,2020-12-01,GENE,ORF3a,Kazakhstan,GISAID,9,2
8162,2020-12-01,GENE,ORF3a,Kenya,GISAID,80,5
8163,2020-12-01,GENE,ORF3a,Kuwait,GISAID,20,1
8164,2020-12-01,GENE,ORF3a,Lebanon,GISAID,1,1
8165,2020-12-01,GENE,ORF3a,Liechtenstein,GISAID,28,1
8166,2020-12-01,GENE,ORF3a,Lithuania,GISAID,317,58
8167,2020-12-01,GENE,ORF3a,Luxembourg,GISAID,1802,596
8168,2020-12-01,GENE,ORF3a,Madagascar,GISAID,1,4
8169,2020-12-01,GENE,ORF3a,Malaysia,GISAID,38,27
8170,2020-12-01,GENE,ORF3a,Mexico,GISAID,403,106
8171,2020-12-01,GENE,ORF3a,Morocco,GISAID,8,1
8172,2020-12-01,GENE,ORF3a,Mozambique,GISAID,55,11
8173,2020-12-01,GENE,ORF3a,Netherlands,GISAID,3003,380
8174,2020-12-01,GENE,ORF3a,New Zealand,GISAID,58,3
8175,2020-12-01,GENE,ORF3a,Nigeria,GISAID,22,5
8176,2020-12-01,GENE,ORF3a,North Macedonia,GISAID,11,4
8177,2020-12-01,GENE,ORF3a,Norway,GISAID,492,27
8178,2020-12-01,GENE,ORF3a,Not available,GISAID,415,20
8179,2020-12-01,GENE,ORF3a,Pakistan,GISAID,53,2
8180,2020-12-01,GENE,ORF3a,Panama,GISAID,107,1
8181,2020-12-01,GENE,ORF3a,Papua New Guinea,GISAID,2,1
8182,2020-12-01,GENE,ORF3a,Paraguay,GISAID,5,3
8183,2020-12-01,GENE,ORF3a,Peru,GISAID,133,39
8184,2020-12-01,GENE,ORF3a,Philippines,GISAID,258,73
8185,2020-12-01,GENE,ORF3a,Poland,GISAID,219,21
8186,2020-12-01,GENE,ORF3a,Portugal,GISAID,145,60
8187,2020-12-01,GENE,ORF3a,Qatar,GISAID,232,5
8188,2020-12-01,GENE,ORF3a,Romania,GISAID,43,5
8189,2020-12-01,GENE,ORF3a,Russian Federation,GISAID,255,40
8190,2020-12-01,GENE,ORF3a,Rwanda,GISAID,49,21
8191,2020-12-01,GENE,ORF3a,Senegal,GISAID,46,7
8192,2020-12-01,GENE,ORF3a,Serbia,GISAID,11,1
8193,2020-12-01,GENE,ORF3a,Sierra Leone,GISAID,3,2
8194,2020-12-01,GENE,ORF3a,Singapore,GISAID,103,5
8195,2020-12-01,GENE,ORF3a,Slovakia,GISAID,27,16
8196,2020-12-01,GENE,ORF3a,Slovenia,GISAID,231,32
8197,2020-12-01,GENE,ORF3a,South Africa,GISAID,2496,66
8198,2020-12-01,GENE,ORF3a,Spain,GISAID,872,300
8199,2020-12-01,GENE,ORF3a,Suriname,GISAID,7,3
8200,2020-12-01,GENE,ORF3a,Sweden,GISAID,329,136
8201,2020-12-01,GENE,ORF3a,Switzerland,GISAID,4415,2173
8202,2020-12-01,GENE,ORF3a,"Taiwan, Province of China",GISAID,20,4
8203,2020-12-01,GENE,ORF3a,Thailand,GISAID,116,105
8204,2020-12-01,GENE,ORF3a,Togo,GISAID,15,3
8205,2020-12-01,GENE,ORF3a,Trinidad and Tobago,GISAID,10,1
8206,2020-12-01,GENE,ORF3a,Turkey,GISAID,67,20
8207,2020-12-01,GENE,ORF3a,Uganda,GISAID,24,9
8208,2020-12-01,GENE,ORF3a,United Arab Emirates,GISAID,67,4
8209,2020-12-01,GENE,ORF3a,United Kingdom,GISAID,11086,3486
8210,2020-12-01,GENE,ORF3a,United States,GISAID,48525,3212
8211,2020-12-01,GENE,ORF3a,Zimbabwe,GISAID,253,5
8212,2020-12-01,GENE,ORF6,Angola,GISAID,0,2
8213,2020-12-01,GENE,ORF6,Argentina,GISAID,50,7
8214,2020-12-01,GENE,ORF6,Australia,GISAID,13,3
8215,2020-12-01,GENE,ORF6,Austria,GISAID,4,5
8216,2020-12-01,GENE,ORF6,Bangladesh,GISAID,13,5
8217,2020-12-01,GENE,ORF6,Belgium,GISAID,10,18
8218,2020-12-01,GENE,ORF6,Belize,GISAID,3,1
8219,2020-12-01,GENE,ORF6,Brazil,GISAID,119,24
8220,2020-12-01,GENE,ORF6,Bulgaria,GISAID,1,4
8221,2020-12-01,GENE,ORF6,Burkina Faso,GISAID,0,2
8222,2020-12-01,GENE,ORF6,Cambodia,GISAID,0,4
8223,2020-12-01,GENE,ORF6,Canada,GISAID,43,85
8224,2020-12-01,GENE,ORF6,Chile,GISAID,58,2
8225,2020-12-01,GENE,ORF6,Colombia,GISAID,8,3
8226,2020-12-01,GENE,ORF6,Denmark,GISAID,700,536
8227,2020-12-01,GENE,ORF6,Egypt,GISAID,4,2
8228,2020-12-01,GENE,ORF6,Finland,GISAID,1,12
8229,2020-12-01,GENE,ORF6,France,GISAID,5,8
8230,2020-12-01,GENE,ORF6,Germany,GISAID,39,40
8231,2020-12-01,GENE,ORF6,Ghana,GISAID,3,1
8232,2020-12-01,GENE,ORF6,Greece,GISAID,2,6
8233,2020-12-01,GENE,ORF6,Guatemala,GISAID,0,3
8234,2020-12-01,GENE,ORF6,Hong Kong,GISAID,0,2
8235,2020-12-01,GENE,ORF6,Iceland,GISAID,10,3
8236,2020-12-01,GENE,ORF6,India,GISAID,65,74
8237,2020-12-01,GENE,ORF6,Indonesia,GISAID,4,6
8238,2020-12-01,GENE,ORF6,"Iran, Islamic Republic of",GISAID,0,2
8239,2020-12-01,GENE,ORF6,Iraq,GISAID,0,1
8240,2020-12-01,GENE,ORF6,Ireland,GISAID,15,4
8241,2020-12-01,GENE,ORF6,Israel,GISAID,76,13
8242,2020-12-01,GENE,ORF6,Italy,GISAID,16,24
8243,2020-12-01,GENE,ORF6,Japan,GISAID,48,147
8244,2020-12-01,GENE,ORF6,Kazakhstan,GISAID,2,1
8245,2020-12-01,GENE,ORF6,Lithuania,GISAID,2,8
8246,2020-12-01,GENE,ORF6,Luxembourg,GISAID,7,23
8247,2020-12-01,GENE,ORF6,Mexico,GISAID,7,12
8248,2020-12-01,GENE,ORF6,Mongolia,GISAID,0,3
8249,2020-12-01,GENE,ORF6,Mozambique,GISAID,2,1
8250,2020-12-01,GENE,ORF6,Netherlands,GISAID,41,57
8251,2020-12-01,GENE,ORF6,Nigeria,GISAID,1,3
8252,2020-12-01,GENE,ORF6,North Macedonia,GISAID,1,21
8253,2020-12-01,GENE,ORF6,Norway,GISAID,0,3
8254,2020-12-01,GENE,ORF6,Not available,GISAID,1,3
8255,2020-12-01,GENE,ORF6,Oman,GISAID,0,1
8256,2020-12-01,GENE,ORF6,Panama,GISAID,8,4
8257,2020-12-01,GENE,ORF6,Peru,GISAID,2,7
8258,2020-12-01,GENE,ORF6,Philippines,GISAID,74,37
8259,2020-12-01,GENE,ORF6,Poland,GISAID,16,7
8260,2020-12-01,GENE,ORF6,Portugal,GISAID,8,6
8261,2020-12-01,GENE,ORF6,Qatar,GISAID,0,23
8262,2020-12-01,GENE,ORF6,Romania,GISAID,0,3
8263,2020-12-01,GENE,ORF6,Russian Federation,GISAID,6,17
8264,2020-12-01,GENE,ORF6,Rwanda,GISAID,3,3
8265,2020-12-01,GENE,ORF6,Senegal,GISAID,0,4
8266,2020-12-01,GENE,ORF6,Serbia,GISAID,0,1
8267,2020-12-01,GENE,ORF6,Sierra Leone,GISAID,0,2
8268,2020-12-01,GENE,ORF6,Singapore,GISAID,3,15
8269,2020-12-01,GENE,ORF6,Slovenia,GISAID,2,1
8270,2020-12-01,GENE,ORF6,South Africa,GISAID,3,25
8271,2020-12-01,GENE,ORF6,Spain,GISAID,44,64
8272,2020-12-01,GENE,ORF6,Sweden,GISAID,15,7
8273,2020-12-01,GENE,ORF6,Switzerland,GISAID,70,372
8274,2020-12-01,GENE,ORF6,Thailand,GISAID,0,2
8275,2020-12-01,GENE,ORF6,Togo,GISAID,0,1
8276,2020-12-01,GENE,ORF6,Turkey,GISAID,0,2
8277,2020-12-01,GENE,ORF6,Uganda,GISAID,3,4
8278,2020-12-01,GENE,ORF6,United Arab Emirates,GISAID,2,5
8279,2020-12-01,GENE,ORF6,United Kingdom,GISAID,609,498
8280,2020-12-01,GENE,ORF6,United States,GISAID,682,663
8281,2020-12-01,GENE,ORF7a,Argentina,GISAID,0,8
8282,2020-12-01,GENE,ORF7a,Australia,GISAID,29,15
8283,2020-12-01,GENE,ORF7a,Austria,GISAID,36,7
8284,2020-12-01,GENE,ORF7a,Bangladesh,GISAID,11,10
8285,2020-12-01,GENE,ORF7a,Belgium,GISAID,23,12
8286,2020-12-01,GENE,ORF7a,Botswana,GISAID,0,1
8287,2020-12-01,GENE,ORF7a,Brazil,GISAID,44,43
8288,2020-12-01,GENE,ORF7a,Burkina Faso,GISAID,5,4
8289,2020-12-01,GENE,ORF7a,Cambodia,GISAID,0,2
8290,2020-12-01,GENE,ORF7a,Cameroon,GISAID,1,1
8291,2020-12-01,GENE,ORF7a,Canada,GISAID,162,108
8292,2020-12-01,GENE,ORF7a,Chile,GISAID,4,14
8293,2020-12-01,GENE,ORF7a,Colombia,GISAID,11,8
8294,2020-12-01,GENE,ORF7a,Costa Rica,GISAID,1,1
8295,2020-12-01,GENE,ORF7a,Czechia,GISAID,5,1
8296,2020-12-01,GENE,ORF7a,Denmark,GISAID,1046,460
8297,2020-12-01,GENE,ORF7a,Egypt,GISAID,9,3
8298,2020-12-01,GENE,ORF7a,Equatorial Guinea,GISAID,0,1
8299,2020-12-01,GENE,ORF7a,Finland,GISAID,12,3
8300,2020-12-01,GENE,ORF7a,France,GISAID,117,12
8301,2020-12-01,GENE,ORF7a,Germany,GISAID,162,52
8302,2020-12-01,GENE,ORF7a,Ghana,GISAID,1,3
8303,2020-12-01,GENE,ORF7a,Greece,GISAID,62,8
8304,2020-12-01,GENE,ORF7a,Guam,GISAID,0,1
8305,2020-12-01,GENE,ORF7a,Haiti,GISAID,2,1
8306,2020-12-01,GENE,ORF7a,Hong Kong,GISAID,5,5
8307,2020-12-01,GENE,ORF7a,Iceland,GISAID,1,1
8308,2020-12-01,GENE,ORF7a,India,GISAID,168,83
8309,2020-12-01,GENE,ORF7a,Indonesia,GISAID,11,6
8310,2020-12-01,GENE,ORF7a,Ireland,GISAID,12,5
8311,2020-12-01,GENE,ORF7a,Israel,GISAID,72,125
8312,2020-12-01,GENE,ORF7a,Italy,GISAID,81,42
8313,2020-12-01,GENE,ORF7a,Japan,GISAID,124,448
8314,2020-12-01,GENE,ORF7a,Kazakhstan,GISAID,1,1
8315,2020-12-01,GENE,ORF7a,Kenya,GISAID,1,1
8316,2020-12-01,GENE,ORF7a,Lebanon,GISAID,5,1
8317,2020-12-01,GENE,ORF7a,Lithuania,GISAID,5,2
8318,2020-12-01,GENE,ORF7a,Luxembourg,GISAID,152,23
8319,2020-12-01,GENE,ORF7a,Malaysia,GISAID,0,1
8320,2020-12-01,GENE,ORF7a,Mexico,GISAID,31,49
8321,2020-12-01,GENE,ORF7a,Morocco,GISAID,3,1
8322,2020-12-01,GENE,ORF7a,Mozambique,GISAID,3,11
8323,2020-12-01,GENE,ORF7a,Netherlands,GISAID,125,72
8324,2020-12-01,GENE,ORF7a,New Zealand,GISAID,2,2
8325,2020-12-01,GENE,ORF7a,Nigeria,GISAID,3,2
8326,2020-12-01,GENE,ORF7a,Norway,GISAID,98,10
8327,2020-12-01,GENE,ORF7a,Not available,GISAID,45,8
8328,2020-12-01,GENE,ORF7a,Pakistan,GISAID,2,5
8329,2020-12-01,GENE,ORF7a,Panama,GISAID,10,6
8330,2020-12-01,GENE,ORF7a,Peru,GISAID,21,5
8331,2020-12-01,GENE,ORF7a,Philippines,GISAID,18,2
8332,2020-12-01,GENE,ORF7a,Poland,GISAID,22,5
8333,2020-12-01,GENE,ORF7a,Portugal,GISAID,31,40
8334,2020-12-01,GENE,ORF7a,Qatar,GISAID,1,6
8335,2020-12-01,GENE,ORF7a,Romania,GISAID,2,1
8336,2020-12-01,GENE,ORF7a,Russian Federation,GISAID,33,15
8337,2020-12-01,GENE,ORF7a,Rwanda,GISAID,3,4
8338,2020-12-01,GENE,ORF7a,Senegal,GISAID,2,1
8339,2020-12-01,GENE,ORF7a,Singapore,GISAID,4,11
8340,2020-12-01,GENE,ORF7a,Slovakia,GISAID,16,1
8341,2020-12-01,GENE,ORF7a,Slovenia,GISAID,23,8
8342,2020-12-01,GENE,ORF7a,South Africa,GISAID,51,48
8343,2020-12-01,GENE,ORF7a,Spain,GISAID,166,44
8344,2020-12-01,GENE,ORF7a,Suriname,GISAID,2,1
8345,2020-12-01,GENE,ORF7a,Sweden,GISAID,109,28
8346,2020-12-01,GENE,ORF7a,Switzerland,GISAID,938,173
8347,2020-12-01,GENE,ORF7a,Thailand,GISAID,1,1
8348,2020-12-01,GENE,ORF7a,Togo,GISAID,3,4
8349,2020-12-01,GENE,ORF7a,Turkey,GISAID,10,5
8350,2020-12-01,GENE,ORF7a,Uganda,GISAID,7,2
8351,2020-12-01,GENE,ORF7a,United Arab Emirates,GISAID,5,4
8352,2020-12-01,GENE,ORF7a,United Kingdom,GISAID,1826,884
8353,2020-12-01,GENE,ORF7a,United States,GISAID,2426,1485
8354,2020-12-01,GENE,ORF7a,Zimbabwe,GISAID,35,1
8355,2020-12-01,GENE,ORF7b,Argentina,GISAID,3,1
8356,2020-12-01,GENE,ORF7b,Australia,GISAID,14,4
8357,2020-12-01,GENE,ORF7b,Austria,GISAID,2,47
8358,2020-12-01,GENE,ORF7b,Belgium,GISAID,4,24
8359,2020-12-01,GENE,ORF7b,Brazil,GISAID,43,16
8360,2020-12-01,GENE,ORF7b,Bulgaria,GISAID,0,9
8361,2020-12-01,GENE,ORF7b,Burkina Faso,GISAID,1,7
8362,2020-12-01,GENE,ORF7b,Canada,GISAID,59,15
8363,2020-12-01,GENE,ORF7b,Chile,GISAID,1,8
8364,2020-12-01,GENE,ORF7b,Colombia,GISAID,17,1
8365,2020-12-01,GENE,ORF7b,Costa Rica,GISAID,1,1
8366,2020-12-01,GENE,ORF7b,Côte d'Ivoire,GISAID,0,2
8367,2020-12-01,GENE,ORF7b,Croatia,GISAID,0,1
8368,2020-12-01,GENE,ORF7b,Cyprus,GISAID,2,23
8369,2020-12-01,GENE,ORF7b,Czechia,GISAID,1,22
8370,2020-12-01,GENE,ORF7b,Denmark,GISAID,111,1919
8371,2020-12-01,GENE,ORF7b,Estonia,GISAID,0,13
8372,2020-12-01,GENE,ORF7b,Finland,GISAID,2,9
8373,2020-12-01,GENE,ORF7b,France,GISAID,38,67
8374,2020-12-01,GENE,ORF7b,Germany,GISAID,56,165
8375,2020-12-01,GENE,ORF7b,Greece,GISAID,114,6
8376,2020-12-01,GENE,ORF7b,Haiti,GISAID,0,3
